date,AOS/dust,Bio. burning,Chlorure,Débris végétaux,Industrial,Nitrate-rich,Primary bio,Sea/road salt,Sulfate-rich,Vehicular
2013-08-12,0.49472160437634993,0.0,0.0,0.0,0.00828622846585138,0.0,0.23340486291321597,0.0,0.019929674525953744,0.0
2013-08-15,0.6569324254323553,0.0,0.0,0.0,0.0,0.0,0.24347663639165293,0.0,0.030476731050444794,0.0
2013-08-18,0.7508349429513199,0.0,0.0,0.0,0.0,0.0,0.21631679779811505,0.0,0.04575669356982159,0.0
2013-08-21,0.818287252709701,0.0,0.0,0.0,0.07671528037705183,0.0008930751344318501,0.2628091603905254,0.0,0.02862150511115931,0.0
2013-08-24,0.8139216844385367,0.0,0.0,0.0,0.0,0.0,0.1597394590279515,0.0,0.03767023790620948,0.0
2013-08-27,0.045979705820703584,0.0,0.0,0.0,0.05606223525054857,0.0,0.3577931514718147,0.0,0.02654969748897666,0.0
2013-08-30,0.6740951006944814,0.0,0.0,0.0,0.0,0.0,0.46390513197684524,0.0,0.0632440699123243,0.0
2013-09-02,0.2146062002477631,0.0,0.052603094400371836,0.0,0.11978321543767452,0.00118664261769255,0.31388474574559516,0.0,0.027451243008949328,0.0
2013-09-05,0.43159206320020005,0.0,0.02331384413101872,0.0,1.994441669441792,0.00021508890665775503,0.3274646650423641,0.0,0.03564862399030645,0.0
2013-09-11,0.019139164897051315,0.0,0.0,0.0,0.0922050642219293,0.00021799762265912973,0.28540463722042697,0.0,0.016298256936276085,0.0
2013-09-14,0.03427869886331538,0.0,0.0,0.0,0.33491724954873175,0.00022377248808624938,0.34834379096114626,0.0,0.009668528007950481,0.0
2013-09-17,0.0,0.0,1.6502314919607024,0.0,0.2908211085278284,0.0,0.21224282200908437,0.0,0.0,0.0
2013-09-20,0.025949451400067564,0.0,0.04336995322763514,0.0,0.22329298735263603,0.0017649521142000225,0.3911959807420616,0.0,0.0015918615036293745,0.0
2013-09-29,0.024163848377783514,0.07485291035253652,0.024439519552360116,0.0,0.2687508065371544,0.0,0.5049278048525014,0.0,0.02705024798530107,0.0
2013-10-02,0.11211378515994884,0.0,0.010389615420635023,0.0,0.4509266712186733,0.002734902484219426,0.9645892120491063,0.0,0.0,0.0
2013-10-05,0.0,0.19302303103917523,0.004525475465566151,0.0,0.0,0.0,0.2901387479752728,0.0,0.0,0.0
2013-10-08,0.0,0.22661276105237735,0.07068330694815973,0.0,0.18594965844925188,0.0002447719987303207,0.12736266810457159,0.0,0.006562619111089865,0.0
2013-10-11,0.09204929098816644,0.0,0.0,0.0,0.40599684968943417,0.004219340865018577,0.7225082895851768,0.0,0.034223233657282914,0.0
2013-10-14,0.0,0.0,0.0,0.0,1.3444487664427185,0.0018448353877987534,0.5183756971561073,0.0,0.0043288605249994835,0.0
2013-10-17,0.05687222665414775,0.0,0.15711739406930839,0.0,0.6895093590941862,0.0025766967114617266,0.5446302077965272,0.0,0.0,0.0
2013-10-20,0.010950300413503688,0.41425474067316104,0.0,0.0,0.13088783980870614,0.0,0.2807836924597209,0.0,0.017266080333601403,0.0
2013-10-23,0.0,0.003080081373141741,0.07126024271324029,0.0,0.0,0.0002187780098790108,0.27989722550562623,0.0,0.009817999873611897,0.0
2013-11-01,0.3240835245694402,1.0128650129754775,0.03478749148919985,0.0,0.610865497807851,0.000962103931244963,0.44478007896722893,0.0,0.010414778083080117,0.0
2013-11-04,0.014223620623098223,0.8234378023468955,0.0,0.0,0.0897762750076446,0.0,0.16751207672544938,0.0,0.0,0.0
2013-11-07,0.07249411311468652,0.9560114913919056,0.031692426313372914,0.0,1.0267053353657023,0.0,0.4317094066440889,0.0,0.0,0.0
2013-11-13,0.8404146918880532,1.7494249540621958,0.11383636703102774,0.0,2.2792825097898257,0.03160852017689035,0.1455635321620466,0.0,0.011897572268036697,0.0
2013-11-16,0.6182843063258717,1.0287393682436825,0.05301302244398172,0.0,0.818674259185665,0.03862065406898498,0.08283373551048581,0.0,0.04047942157810216,0.0
2013-11-19,0.31896040180416213,0.8481875958640971,0.0,0.0,0.4703014062323952,0.005244911560527682,0.048714188277353875,0.0,0.02009772638233745,0.0
2013-11-22,0.051222667714993994,0.2938125077947792,0.0,0.0,0.24319572002163717,0.0,0.0,0.0,0.02429098070639365,0.0
2013-11-28,0.45423309864574807,1.5310384563468884,0.06673802064484564,0.0,1.9912181048095607,0.06545462334605776,0.042446678301914544,0.0,0.04497467007971918,0.0
2013-12-01,0.07540877193102265,1.1506625313898968,0.32737851271150475,0.0,0.5448046543273295,0.03326577885474679,0.00188221453653022,0.0,0.04138068978478046,0.0
2013-12-04,0.15401040065644586,2.965258560594724,0.3946153875893148,0.0,5.007863234872042,0.017819787444519727,0.0,0.0,0.0,0.0
2013-12-07,0.18886218735457388,1.4384803146073537,0.7586054631375111,0.0,1.1089618121881588,0.009965544797880746,0.01470328039859609,0.0,0.00794696707654774,0.0
2013-12-10,0.5037951384301423,3.60773885624208,1.4571965931179574,0.0,5.113573923329009,0.01224853213749634,0.08138143858569245,0.0,0.0,0.0
2013-12-13,0.0,3.7029342710613165,0.8212875819752113,0.0,5.157036467163578,0.018534905915101613,0.04485334177728637,0.0,0.007154128367965195,0.0
2013-12-16,0.0,3.1446945635944354,1.0896277806811037,0.0,5.4473240201660715,0.022553190654561753,0.021635451979616162,0.0,0.01079275610329628,0.0
2013-12-19,0.12663999958380326,0.5359750366593984,0.3268579691640637,0.0,0.8943168706419917,0.0033014636058530528,0.0,0.0,0.016884497240558526,0.0
2013-12-22,0.06295406245152461,0.7047097969703199,0.2370642072304722,0.0,0.17395577486932884,0.0,0.055006217551523476,0.0,0.031716321476245424,0.0
2013-12-25,0.0,0.22895080507111296,0.1387053350100268,0.0,0.0,0.0018540581458518929,0.032129711836174815,0.0,0.014644637761992168,0.0
2013-12-31,0.20624742099915155,2.167331303614944,0.22721725845804452,0.0,1.1762676185611283,0.0,0.03754659075566376,0.0,0.0040351857462695385,0.0
