date,Bio burning,Dust,Nitrate-rich,Primary bio,Sea/road salt,Secondary bio,Sulfate-rich,Vehicular
2013-11-14,0.42575948445256884,0.0,0.9600732158433363,0.0,0.0,0.05021780915209876,0.28595402951612836,0.8805605645492682
2013-11-17,1.9008762441606109,0.0,0.23766062771678723,0.0,0.0,0.004228790454257184,0.07444465623574441,0.5308336566494043
2013-11-23,0.10562364813610643,0.02122744809056039,0.13691816360798012,0.0,0.07921042319108862,0.0024922546827572897,0.08824558571500347,0.29731513806447785
2013-11-26,1.4464075226804043,0.1064243369921357,0.5010129950002382,0.008027789256601374,0.1610396389886565,0.0,0.09091160538715375,0.4046046994996595
2013-11-29,1.921375865993565,0.2397626208444822,2.1560624813642058,0.02160176893139484,0.1263552843577494,0.0037319552965167425,0.12860940076387414,0.6571677254804547
2013-12-11,3.718487978202069,0.7703523055279926,0.4543367331890429,0.0,0.059060134101361454,0.0,0.0,1.816995786321036
2013-12-14,3.4094680932490204,0.10340033903941068,0.4229173940553614,0.0,0.18296837980573327,0.0,0.0,0.5633090973335353
2013-12-17,3.5616268505490627,0.8168649593299905,0.41417801216210653,0.0,0.08361015349882414,0.0,0.0,1.9501502469890561
2013-12-20,0.5895627576297374,0.01693912007379291,0.4760948156363627,0.010595916427922947,0.13772517196529002,0.0,0.1691813641754593,0.34275969877900603
2013-12-23,3.53272716752213,0.1155260174028322,0.3147028630228123,0.0,0.0,0.0,0.007805706190989608,0.8299852314142655
2013-12-26,0.5556440176926074,0.0,0.35601367850543947,0.0,0.08877516694769012,0.0,0.08903707524119223,0.0
2013-12-29,0.9652049214416015,0.0,0.40115931160804147,0.02858497302606421,0.1767266011893454,0.0,0.03579590244369706,0.0
2014-01-07,2.573070138795036,0.0,0.31610177952060037,0.02563613173665205,0.04017854370448621,0.0017050294518501554,0.0,0.9164985874575668
2014-01-10,3.252606965596014,0.16123995891924048,0.31539407542321474,0.12815948990252865,0.11729653549668807,0.0016114275451810799,0.0,0.9466130841516
2014-01-13,2.2322441442161254,0.05614393605752568,0.344229420209451,0.03471415618562982,0.05681514793752557,0.002624450082603469,0.025317197675827952,0.517623152728938
2014-01-16,0.43347318043541316,0.036081163210471355,0.051110203966539175,0.024859749753228088,0.05782958868879556,0.0018424763431652328,0.05450049030661004,0.15486409169688745
2014-01-19,1.347768070111039,0.0,0.10720074546645683,0.024041022674966935,0.04945344391179942,0.0027136823192909147,0.0,0.48870489478214985
2014-01-22,1.8635764999396993,0.017443367213556053,0.37689947193313217,0.01524249393201205,0.013102576406777172,0.0,0.04380304255978417,0.42054844620400916
2014-01-25,2.0011533876355956,0.054045144801848626,0.5372216778933776,0.03788038051304624,0.43568910249916076,0.0,0.02954027543700816,0.18980006121240484
2014-01-28,2.0255623069754467,0.031779448891908764,0.30125626380742526,0.0,0.24326281745861814,0.0,0.0,0.182407861829133
2014-01-31,3.381836241613406,0.05314672187294615,0.5288937029644616,0.0,0.3367619300621826,0.0030847477531389085,0.0,1.1157055677279188
2014-02-03,1.0558666218467638,0.0,0.6870598132385839,0.0,0.11534390219852514,0.0013442088170698028,0.12939786325685082,0.6236954191736197
2014-02-06,1.2105085924139678,0.12064139334652042,0.44660124184369043,0.04871867571365942,0.37047500418363605,0.0,0.04428155278359817,0.0
2014-02-15,0.5517343584649136,0.06159992025406219,0.07135743667339253,0.02513924545925098,0.14642047844393866,0.002442130203656339,0.04221710816708645,0.14741418260987948
2014-02-21,0.8894425006394101,0.0,0.39416439707151096,0.0,0.08681366350788833,0.0,0.10005197114731908,1.245449662942484
2014-03-05,0.8866424199546178,0.09402789583377259,0.2797778761136389,0.005262882071625333,0.3753564998947509,0.004527699543473503,0.14624155058913346,0.35519915765660537
2014-03-08,1.4317198497433168,0.24904438553203867,0.0,0.014652442419270007,1.6725585759163768,0.004491162056268501,0.05772552335426177,0.9732127818507519
2014-03-11,0.7659720005608156,0.5916198330228007,0.5393447901855345,0.07852329444494449,1.0963607109507882,0.014277678444393411,0.1304262579612688,1.4085612918525188
