date,Bio burning,Dust,Nitrate-rich,Primary bio,Sea/road salt,Secondary bio,Sulfate-rich,Vehicular
2014-05-19,0.0,0.0,0.0,0.04595480398949289,0.06495304105069248,0.00267263289709093,0.0,0.31115328708603157
2014-05-22,0.0,0.0,0.0,0.026477574316448167,0.3200878406932113,0.001535805396692544,0.0,0.04634221504106517
2014-05-31,0.009889853556973995,0.0,0.0,0.03565597580134404,0.0,0.0012821928818673284,0.0,0.15793424058436709
2014-06-03,0.0,0.0,0.0,0.02945479705070316,0.0,0.005756304281933166,0.0,0.2757620310914024
2014-06-06,0.0,0.0,0.0,0.06404038229857625,0.06786412125351521,0.006345739195453878,0.0,0.281252805896803
2014-06-09,0.0,0.0,0.0,0.03397229527229122,0.11240499807273827,0.0009503337955163294,0.0,0.1082170962836669
2014-06-12,0.0,0.0,0.0,0.0496000452344502,0.024184503602260723,0.002315163500968645,0.0,0.32717650571954016
2014-06-18,0.0,0.0,0.0,0.06682370896724052,0.0013797771419823766,0.002753377339237754,0.0,0.1684135158041736
2014-06-21,1.193776079506431,0.0,0.0,0.021843546929573496,0.025192456678163763,0.007881641154613902,0.0,0.24250934756164888
2014-06-24,0.0,0.0,0.0,0.07490483444593567,0.017690924822276355,0.002710229706363185,0.0,0.23802127684445037
2014-06-27,0.0,0.0,0.0,0.0321003926333885,0.012559696575402688,0.007400960479231514,0.0,0.23773270505554453
2014-07-03,0.0,0.0,0.0,0.1798083995899657,0.10802109012122228,0.002815701427918302,0.0,0.0
2014-07-06,0.0,0.0,0.0,0.0755983019648764,0.04248813896684106,0.002193315027853355,0.0,0.11642325487542589
2014-07-15,0.0,0.0,0.0,0.10041718988642122,0.10324023357302488,0.01276010454704139,0.0,0.1292297935898313
2014-07-18,0.0,0.0,0.0,0.085920256909336,0.022494235362009007,0.0015670175441999067,0.0,0.27224636883030845
2014-07-24,0.0,0.0,0.0,0.09156713567150644,0.0,0.00025646377978478905,0.0,0.17277095412980828
2014-07-27,0.0,0.0,0.0,0.09495901204893113,0.0,0.0004632445910421805,0.0,0.1356028569976779
2014-07-30,0.0,0.0,0.0,0.10463466273524932,0.0,0.0013733071613237263,0.0,0.19642100759164272
2014-08-02,0.0,0.0,0.0,0.0889205824591602,0.0,0.0065180758709055715,0.0,0.0885146893493474
2014-08-05,0.01006642683326443,0.0,0.0,0.07503219919083537,0.0224787019328158,0.01419457947668037,0.0,0.05634504158289841
2014-08-11,0.0,0.0,0.0,0.07974028965568404,0.08069939792343626,0.018946120918927608,0.0,0.002576410170713142
2014-08-26,0.0,0.0,0.0,0.08390585897689135,0.0075400751229749725,0.0051633390688938284,0.0,0.20862101390531532
2014-09-04,0.0,0.0,0.0,0.08120273379232747,0.0,0.009346141545839135,0.0,0.3966306553039281
2014-09-07,0.0,0.0,0.0,0.08597685282229517,0.0033708834655149784,0.007186488558536003,0.0,0.27108687160321476
2014-09-10,0.0,0.0,0.0,0.12898651467117322,0.0,0.0040909551729716226,0.0,0.21893139392003233
2014-09-16,0.0,0.0,0.0,0.09047737705814378,0.01076298788495839,0.0014239745204394157,0.0,0.3213518188687475
2014-09-19,0.0,0.0,0.0,0.10976260198417807,0.023945751080746314,0.00033226240166328526,0.0,0.34380119541348203
2014-09-22,0.0,0.0,0.0,0.08089136050808583,0.053103855083788724,0.0010781873609488702,0.0,0.13750181613476653
2014-09-25,0.0,0.0,0.0,0.06603589098595963,0.07053358715158865,0.0015395901595688696,0.0,0.15945350997195507
2014-09-28,0.0,0.0,0.0,0.08324068941443023,0.01266382833700482,0.0007599794138684184,0.0,0.2954748973665828
2014-10-01,0.0,0.0,0.0,0.12782601116661158,0.0,0.0006497129710506906,0.0,0.4739615859800176
2014-10-04,0.0,0.0,0.0,0.08332560722461053,0.0,0.0006734825208286933,0.0,0.5558783670809492
2014-10-07,0.0,0.0,0.0,0.07874490544540308,0.026684243740788156,0.0001573855867368621,0.0,0.35669061045963707
2014-10-10,0.0,0.0,0.0,0.1458469494735842,0.027578289588798745,0.0,0.0,0.24370421515157495
2014-10-13,0.18863079604677438,0.0,0.0,0.08972257335942241,0.0196446972573096,0.0,0.0,0.14946121021532077
2014-10-16,0.4660157384833227,0.0,0.0,0.10587536772391135,0.05898702100320097,0.0,0.0,0.2565547622079817
2014-10-19,0.13763219981716548,0.0,0.0,0.09715739457997616,0.04379755614110762,0.0,0.0,0.17120861332967216
2014-10-22,0.33006275400773744,0.0,0.0,0.014264846640617826,0.4520823641445481,0.0,0.0,0.02491070844649897
2014-10-25,1.6632541259678835,0.0,0.0,0.04518491762361236,0.06688034199080303,0.0008969924455558927,0.0,0.5198228244583589
2014-10-28,0.4686471086579532,0.0,0.0,0.042273723454476414,0.04040262819299029,0.004034686583430973,0.0,0.512990065546116
2014-10-31,1.1015077469082357,0.0,0.0,0.03907571920190092,0.0,0.0026983701348855076,0.0,0.6313147316160244
