date,Aged sea salt,Bio. burning,Marine bio/HFO,Nitrate-rich,Primary bio,Resuspended dust,Sea/road salt,Sulfate-rich,Vehicular
2014-07-11,0.1552441151694789,0.0052282435008945945,0.22096964152853668,0.1852804495681953,0.02072056376983102,0.7003609298612149,0.05060824500686855,0.0,0.6717885003173625
2014-07-13,0.25197314077507726,0.006811443997644367,0.40112323462186594,0.1002544898348454,0.05725418936400676,0.2626353486979556,0.01589738551331001,0.1362290108306215,0.3811371491596465
2014-07-14,0.4896160555345103,0.021477526118698454,0.5798693777691536,0.017259000781694907,0.026139263834638802,0.07618287774288215,0.17308396061828654,0.04982519622644831,0.8591580820385316
2014-07-16,0.0558878814610124,0.008087822692698447,0.250526090395411,0.03210681763065302,0.0432814407692194,1.1250478766919516,0.0,0.36202295143386154,0.8682980616346861
2014-07-17,0.022331268874378887,0.007302358880357474,0.31526878791332624,0.06890909870926715,0.036806264591147206,1.2349449374946424,0.0,0.3447120826542798,0.941417898403923
2014-07-19,0.0,0.010849218907959677,0.9092126651428961,0.14213294761395806,0.011587157371287083,0.8661378520890026,0.0,0.33944355737353754,0.72662837789429
2014-07-20,0.5684322986205534,0.005927797208760774,0.41097538424415736,0.0,0.01707401718533773,0.5662492624409823,0.17590598171532382,0.12794989967516937,0.2710003950259836
2014-07-21,0.23047780175161098,0.005694612639472046,0.25193354034145266,0.055076517200408744,0.06611495676557923,0.9257430376091059,0.02746767201116286,0.1068757985522003,0.4707089492019615
2014-07-23,0.139719703652531,0.0034364041789917525,0.3617146361327001,0.15736147771545356,0.032478120514225266,0.7674167635713313,0.019377878199655994,0.05283578210115818,0.6535085411250533
2014-07-25,0.0,0.013745616715967008,0.5531278287943625,0.15228530101495505,0.038851057068433156,0.34831780288310427,0.0,0.40266586074244476,0.5666787349615847
2014-07-26,0.0,0.02196844100141156,0.3420103368881173,0.08756404808359915,0.10530681258022671,0.35576845107311716,0.0,0.21299895063572313,0.47527893900003876
2014-07-27,0.05373834755866577,0.016200191129532547,0.2463037405572861,0.06180245132856926,0.08724447903086745,0.4302749329732464,0.011758421237655334,0.21977276885382033,0.47527893900003876
2014-07-29,0.1934580512111968,0.009351928515684699,0.2392664908270779,0.09238641594907272,0.033739075875218266,0.6388930822936083,0.12981297046371487,0.042524525480276874,0.7449083370865992
2014-07-31,0.5970927506518419,0.004909148827131075,0.45460633257144806,0.25000170249955117,0.016494659316773377,0.4470388914007755,0.15332981293902556,0.0,0.6443685615288987
2014-08-14,0.12300110663427943,0.013868345436645288,0.17733869320124598,0.19670184714431693,0.05009741569350591,0.28312463122049114,0.20600754008372146,0.0,0.7540483166827537
2014-08-15,0.12061273563167206,0.01656837729156738,0.18719084282353743,0.2005089796696908,0.03152388402482515,0.3371418305980849,0.13639768635680188,0.0,0.6032386533462031
2014-08-16,0.18032201069685624,0.01730474961563704,0.3307507373197842,0.10786875488559315,0.028081816688060462,0.2961632655530138,0.09688939099827996,0.0,0.44420300837311316
2014-08-18,0.396469586432823,0.007572362065849683,0.6868355736683178,0.10317329143763203,0.022015599005445453,0.01899915288453296,0.20600754008372146,0.0,0.5666787349615847
2014-08-20,0.23883710026073676,0.01730474961563704,0.6178705263122777,0.07918835652777663,0.0800877053603666,0.23097009389040069,0.008974027088578551,0.1294551926125243,0.8500181024423771
2014-08-21,0.3188475288480836,0.021477526118698454,0.5756470279310286,0.2106613330706878,0.05623179312536378,0.27939930712548466,0.07478355907148793,0.0,0.8180281738558359
2014-08-24,0.4000521429367341,0.011806502929250236,0.4686808320318644,0.16751383111645055,0.021981519130824027,0.49546810463585955,0.04581080914190519,0.0283747718691405,0.7951782248654494
2014-08-25,0.49797535404363613,0.0037923174689587554,0.7487633712941497,0.05304604652020934,0.012064275615987139,0.20861814932036193,0.24551583544224337,0.06954453370579794,0.7357683574904447
2014-08-26,0.6150055331713972,0.009658750317380392,0.6572791248014435,0.0,0.017687454928523517,0.26636067279296205,0.11476219127951606,0.1430028290487187,0.7037784289039035
2014-08-28,0.21137083373075205,0.009486930108430802,0.658686574747485,0.06662481919404284,0.020141205901266664,0.4340002570682529,0.0,0.24837333466356404,0.9094279698173818
2014-08-30,0.0,0.01120513219792668,0.6854281237222761,0.22588986317218332,0.013495630350087308,0.1732275704178005,0.0,0.8504905096055376,0.7220583880962128
2014-08-31,0.001480790021616568,0.013745616715967008,0.4391243831649901,0.1383258150885842,0.022424557500902647,0.6891849575761956,0.08569537398003207,0.3018112339396642,0.9368479086058455
2014-09-19,0.4239358529628077,0.014481989040036673,0.24911864044936938,0.0369291854961266,0.03183060289641804,1.4212111422449654,0.07544203066079663,0.3055744662830515,0.8591580820385316
2014-09-20,0.7415891963095876,0.007560089193781856,0.41097538424415736,0.012690441751246255,0.02879749405511054,0.7338888467162731,0.05324213136410336,0.40116056780508985,0.493558898192348
2014-09-21,0.46931490201234777,0.01681383473292393,0.34482523678020055,0.0,0.0722493341974371,0.6146784756760663,0.0,0.4267505477401237,0.7037784289039035
2014-09-23,0.2507789552737736,0.011867867289589374,0.0631945025772694,0.034518001563389814,0.03612466709871855,0.564386600393479,0.19754147679260964,0.5027678410765478,0.8408781228462224
2014-10-06,0.022689524524769994,0.05031877547809352,0.018015359309332925,0.0,0.11723476869772813,0.8978031068965575,0.0,0.2265465870719175,0.987117796384696
2014-10-11,0.7021810747665661,0.12763786950540795,0.250526090395411,0.1026656737675822,0.06850054798907951,1.5758120921877339,0.19471945569557234,0.19644072832481885,0.6763584901154398
2014-10-12,0.4991695395449398,0.0854191895920807,0.14032275962035098,0.0,0.06884134673529385,1.1902410483545647,0.07327848115306805,0.26417891050579084,0.37930915324041553
2014-10-13,0.3439254243754609,0.07584634937917512,0.08627668169235221,0.1307115500378364,0.1301851210538725,1.0747560014093644,0.11664353867754092,0.049674666932712816,0.7814682554712176
2014-10-14,0.16121504267599732,0.07645999298256649,0.025756334012561916,0.0,0.1141675799817992,1.27964882663472,0.05258365977479465,0.08805963683526362,0.5849586941538939
2014-10-15,0.09601251430481618,0.07952821099952342,0.05404607792799878,0.035787045738514434,0.14995144833430343,0.9872108851767125,0.15332981293902556,0.04222346689280589,0.8454481126442998
2014-10-21,0.36183820689501617,0.07989639716155823,0.17311634336312107,0.1053306665353439,0.09644604517865425,2.458713902704265,0.0,0.23332040529001472,0.8454481126442998
2014-10-23,0.03570614648898014,0.0997784499114391,0.0,0.014213294761395802,0.023651432987274224,1.249846233874668,0.2502192039373055,0.14225018258004124,0.9094279698173818
2014-10-27,0.2698859232946325,0.32400382259065097,0.0,0.24111839327367882,0.027741017941846136,0.9536829683216544,0.014016038115285158,0.40642909308583214,1.713746174278986
2014-10-31,0.11093983307111223,0.4528689793028417,0.044334673300311496,0.5329985535523427,0.025048707846752956,1.2945501230147458,0.0,0.4967466693271281,1.220187276086638
2014-11-01,0.008335414799099713,0.5240516372962423,0.12160367533799726,0.38325134088763685,0.030671887159289337,1.0524040568393258,0.0,0.31009034509511635,1.1881973475000969
2014-11-08,0.1253894776368868,0.5878705720489462,0.05052745306289469,0.10342710027265696,0.055890994379149454,1.013288153841758,0.015615183403606285,0.2679421428491782,0.9734078269904639
2014-11-10,0.0702181074766566,0.3546860027602202,0.012934465004122623,0.01878185379184446,0.0603213780799357,0.4358629191157561,0.07581830014040158,0.013397107142458911,0.5758187145577393
2014-11-11,0.03451196098767646,0.19882052749880855,0.020548769212207867,0.035025619233439664,0.03612466709871855,0.24214606617542006,0.09021060773529173,0.018966691010672165,0.27008639706636817
2014-11-12,0.06890450342522256,0.3780044596890928,0.002674154897479106,0.0036040854573539363,0.07122693795879412,0.7171248882887441,0.009971141209531723,0.08956492977261855,0.8088881942596814
2014-11-16,0.0,0.6983264206593955,0.0,0.00460663035570239,0.0630477680496503,0.22910743184289745,0.06970392109682082,0.0,0.9642678473943094
2014-11-17,0.03236242708532983,0.7707363658595788,0.0,0.0,0.0524830069170062,0.5941891931535308,0.009971141209531723,0.0,1.0922275617404738
2014-11-18,0.0,0.33504940745169587,0.0,0.0,0.04498543450029103,0.7040862539562214,0.02925495203928647,0.009934933386542564,1.2384672352789472
2014-11-19,0.08323472944086677,0.8136914180969756,0.0,0.05177700234508471,0.051119811932148894,0.7879060460938669,0.028972749929582743,0.0,1.0967975515385509
2014-11-20,0.16718597018251571,0.7781000891002754,0.015200459417249658,0.10431543119524421,0.055890994379149454,0.8232966249964282,0.001373383600558143,0.05524425080092608,1.06480762295201
2014-11-24,0.2507789552737736,1.173286569684327,0.08022464692437317,0.05647246579304583,0.11246358625072755,1.8999152884532957,0.0147685770744951,0.08956492977261855,1.2750271536635656
2014-11-28,0.1144029710248929,0.10211029560432637,0.008698040666537303,0.051650097927572254,0.03510227086007558,0.32969118240807194,0.15803318143408768,0.16407693017168778,0.10922275617404736
2014-12-02,0.018032201069685626,0.5007331803673697,0.0,0.028680398357816533,0.10394361759536941,0.7189875503362473,0.02549225724323677,0.029353212278421206,1.3664269496251116
2014-12-06,0.015166155866556785,0.2908670680075162,0.0,0.026649927677617133,0.05350540315564918,0.4358629191157561,0.11382151758050363,0.07601729333642415,0.3733681665029151
2014-12-07,0.1564383006707826,0.7081447183136576,0.007065398729129007,0.07918835652777663,0.06986374297393681,0.14193484801974623,0.038473554289608254,0.10612315208352283,0.49812888799042526
2014-12-11,0.0,1.4727446481393225,0.0,0.06066031157095709,0.03312563813203248,1.4379751006724946,0.06377767679304253,0.05667427909141325,1.4304068067981934
2014-12-13,0.20778827722684098,1.4972903922749778,0.01604492938487464,0.04378202404179957,0.03510227086007558,1.1790650760695454,0.06133192517561023,0.03454647291229573,1.1424974495193239
2014-12-17,0.0,1.040739551351788,0.0,0.02538088350249251,0.06338856679586463,1.4230738042924687,0.04534047229239897,0.11741284911368483,1.576646480336667
2014-12-19,0.06185880896753082,1.0800127419688366,0.0,0.1598995660657028,0.04975661694729159,1.0673053532193515,0.0,0.0,1.4441167761924256
2014-12-22,0.09995332645911835,1.2064233242674618,0.0080928371897394,0.05456889953035889,0.04532623324650536,0.7506528051438023,0.0,0.021525689004175553,1.1333574699231694
2014-12-25,0.19465223671250045,1.2886515671219072,0.062490777604248586,0.14340199178908264,0.028661174556624813,0.05308586835384209,0.02549225724323677,0.3018112339396642,0.7220583880962128
2014-12-26,0.17793363969424889,1.4359260319358393,0.0035889973624061685,0.040355604768963084,0.03278483938581816,0.13448419982973328,0.13545701265778945,0.10160727327145803,0.8317381432500679
2014-12-29,0.0,0.908192533019249,0.0,0.0,0.009917243514836886,0.22910743184289745,0.0669759673696848,0.044255612358235046,0.941417898403923
2015-01-02,0.055649044360751666,2.0618425073950517,0.0026460058985582737,0.17259000781694905,0.020822803393695317,0.16465932499928565,0.0,0.09709139445939323,1.3481469904328023
2015-01-05,0.1136864597241107,1.4359260319358393,0.0,0.07068576055444165,0.020004886402780937,0.5029187528258725,0.14956711814297585,0.0,1.3298670312404932
2015-01-08,0.38811028792369723,1.2395600788505965,0.02828974391543686,0.18401140539307068,0.018982490164137958,0.30920189988553637,0.022764303516100728,0.1001019803341031,1.1059375311347055
2015-01-10,0.32840101285851303,2.1477526118698456,0.01942280925537456,0.43655119624287114,0.06543335927315058,0.008270219490914348,0.27279537271360377,0.009934933386542564,1.0282477045673915
2015-01-11,0.5493253305996945,1.4850175202071503,0.022519199136666158,0.18274236121794604,0.04668942823136266,0.0,0.16085520253112498,0.05313684068862916,0.5803887043558166
2015-01-20,0.13613714714861994,1.3009244391897348,0.0,0.015228530101495504,0.04600783073893401,0.2272447697953942,0.039132025878916954,0.07752258627377909,0.9094279698173818
2015-01-21,0.051947069306710246,0.8247370029580205,0.0,0.0,0.023617353112652787,0.014156231561024557,0.04816249338943625,0.08956492977261855,0.5483987757692754
2015-01-26,0.023406035825552205,0.7461906217239235,0.0,0.06649791477653037,0.011314518374315623,0.33527916855058165,0.07911065808694509,0.0,0.9368479086058455
2015-01-31,0.08896681984712444,0.7020082822797438,0.0,0.05406128186030904,0.008690368028465312,0.1724825055987992,0.22858370886001972,0.07526464686774668,0.7129184085000582
2015-02-02,0.03642265778976236,0.5559611046725943,0.0,0.028807302775328992,0.006713735300422221,0.47497882211332393,0.06481241786195621,0.02318151123526598,0.941417898403923
2015-02-08,0.19584642221380413,1.0161938072161325,0.0,0.18781853791844455,0.010598841007265537,0.19744217703534253,0.05540568087183193,0.28751095103479235,0.38616413793753146
2015-02-14,0.03176533433467799,0.3964137677908343,0.0,0.026269214425079745,0.009508285019379694,0.1207005006782094,0.0,0.11440226323897495,0.3057323174913711
2015-02-15,0.04525963049940962,0.35591328996700294,0.01044327859962893,0.007093956938946656,0.012200595114472869,0.1529245541000153,0.0,0.1633242837030103,0.1512666623163585
2015-02-21,0.08538426334321339,0.4000956294111826,0.011653685553224736,0.12500085124977559,0.008417729031493851,0.015478721614751851,0.0,0.3567544261531193,0.31350130014810246
2015-02-24,0.13136040514340522,0.7719636530663616,0.0,0.06446744409633097,0.015983461197451886,0.6519317166261309,0.11852488607556577,0.10311256620881297,1.485246684375121
2015-02-25,0.06520252837118114,0.43936882002823124,0.0,0.08223406254807572,0.012745873108415792,0.5532106281084598,0.14674509704593858,0.06909294582459145,1.1287874801250921
2015-02-26,0.16240922817730102,0.6835989741780022,0.0,0.11027993881832995,0.01482474546032318,0.5364466696809306,0.11288084388149121,0.06728659429976554,1.0693776127500871
2015-02-28,0.14927318766296047,0.7400541856900096,0.01321595499333095,0.298225381154287,0.015097384457294638,0.4302749329732464,0.0,0.19644072832481885,0.7586183064808311
2015-03-02,0.04931986120384214,0.34364041789917527,0.0,0.015355434519007966,0.03258036013808956,0.6072278274860533,0.08409622869171095,0.09709139445939323,0.7951782248654494
2015-03-10,0.22928361625030727,0.6197800394252982,0.07375037717258166,1.2817346168758716,0.023821832360381386,0.7823180599513572,0.039696430098324416,0.38309705255683063,0.9642678473943094
2015-03-15,0.019704060771510785,0.08051004076494962,0.005137192303051967,0.07423908424479057,0.013802349221680202,0.09294683617041125,0.023422775105409428,0.19418278891878646,0.09277079290096911
2015-03-20,0.35228472288458673,0.46882371299101766,0.05728321280389454,1.0317329143763205,0.027945497189574727,0.8791764864215251,0.08625977819943954,0.9182286917865095,0.8591580820385316
2015-03-29,0.30093474632852835,0.23441185649550883,0.062490777604248586,0.43908928459312035,0.016971777561473434,0.2644980107454588,0.24739718284026824,0.10612315208352283,0.48898890839427067
2015-04-04,0.6603845822209372,0.23072999487516052,0.10386980601787264,0.826147758006131,0.01141675799817992,0.0780455397903854,0.08738858663825445,0.1317131320185567,0.48898890839427067
2015-04-05,0.07081520022730844,0.2479120157701193,0.022659944131270322,0.1852804495681953,0.013870508970923068,0.0612815813628563,0.017026193952124926,0.12117608145707216,0.3162432940269489
2015-04-07,0.051947069306710246,0.3141855249363888,0.021956219158249503,0.14213294761395806,0.008963007025436773,0.48615479439834336,0.13921970745383916,0.14375547551739618,0.5164088471827344
2015-04-20,0.3188475288480836,0.16200191129532548,0.042786478359665696,0.26776832095129594,0.015813061824344724,0.2849872932679944,0.10065208579432967,0.08881228330394109,0.8271681534519906
2015-04-23,0.33676031136763884,0.032400382259065094,0.2617856899637441,0.26523023260104667,0.013052591980008682,0.5289960214909176,0.05662855668054809,0.26267361756843594,0.6626485207212078
2015-04-25,0.3463137953780683,0.02945489296278645,0.5390533293339461,0.2753825860020437,0.008485888780736717,0.0,0.1373383600558143,0.5434107503851311,0.5438287859711982
2015-04-26,0.2543615117776846,0.025650302621759866,0.21533984174437013,0.399748915164257,0.00892892715081534,0.11772024140220422,0.022293966666594514,0.5404001645104212,0.167261626609629
2015-05-05,0.5146939510618876,0.06688715276966091,0.18015359309332926,0.23984934909855418,0.040555050799504784,0.9667216026541771,0.3546339845276849,0.1949354353874639,0.7723282758750629
2015-05-11,0.2221185032424852,0.02086388251530707,0.15200459417249657,0.06256387783364403,0.029479091547539193,0.8307472731864411,0.0,0.38008646668212076,0.7129184085000582
2015-05-13,0.2698859232946325,0.00780554663513841,0.5643874283626955,0.15863052189057816,0.01260955360993006,0.273811320982975,0.06471835049205496,0.49524137638977317,0.5118388573846572
2015-05-14,0.6651613242261519,0.008149187053037585,0.9373616640637288,0.0714471870595164,0.012677713359172928,0.0,0.04280065330506542,0.7293144281484654,0.2741993878846377
2015-05-15,0.1982347932164115,0.010444214129721362,0.23363669104291138,0.0,0.018846170665652223,0.11008332700744096,0.25962594092742974,0.5223366492621621,0.34274923485579717
2015-05-16,0.26152662478550676,0.02515938773904676,0.08247656683803979,0.17132096364182445,0.012848112732280089,0.2812619691729879,0.37156611110990856,0.020246190007423854,0.3884491328365701
2015-05-17,0.23406035825552202,0.024791201577011927,0.16748654357895454,0.10812256372061808,0.024401190228945737,0.6873222955286923,0.039696430098324416,0.27396331459859796,0.48441891859619335
2015-05-22,0.13852551815122732,0.012518329509184242,0.05348309794958212,0.11916324804420234,0.01707401718533773,0.4340002570682529,0.10347410689136695,0.07443673575220149,0.5758187145577393
2015-05-23,0.3833335459184825,0.019882052749880856,0.18578339287749582,0.1548233893652043,0.014245387591758824,0.1955795149878393,0.026715133051952916,0.13321842495591163,0.47527893900003876
2015-05-25,0.1265836631381905,0.03694134492416134,0.26037824001770243,0.13705677091345955,0.017823774427009248,0.13522926464873458,0.0,0.40567644661715463,0.40581509406926386
2015-05-26,0.17435108319033782,0.02196844100141156,0.44475418294915664,0.10977232114828009,0.022629036748631245,0.09052537550865704,0.0,0.6209333366589102,0.49812888799042526
