date,Bio burning,Dust,Industrial,Nitrate-rich,Primary bio,Sea/road salt,Secondary bio,Sulfate-rich,Vehicular
2014-03-20,0.12632981475760868,1.4892165373195116,0.07344669998050538,0.2734494070624043,0.48790059223801646,0.07323080656374437,0.03689525934175838,0.1525750634038242,2.7722750994177594
2014-03-23,1.10955801453091,0.11418873032366514,0.014409475860433608,0.09192813018792469,0.1407001220479436,0.1909641353246218,0.050922300207458734,0.14846557767829457,0.0
2014-03-26,0.5826206422181885,0.6611215817845904,0.010213876602554331,0.3429633638510672,0.12120776038674803,0.047397231684889254,0.047644511570482974,0.19963284506229748,0.8455552286835457
2014-03-29,0.3376737260716368,0.6085768260070531,0.02640275245682182,0.04480815625104921,0.23430723305005802,0.05848787100488461,0.030335960396516034,1.1721941825959101,1.006616440060447
2014-04-01,0.0,2.891969449481138,0.020908029849782888,0.3013911297896308,0.9231786990667004,0.19232265335819837,0.010936166606194385,0.5983042205604361,1.297066346333024
2014-04-04,0.039646883441750894,3.146935252493531,0.0,0.41470799777786926,0.3368207215786578,0.15147342145203338,0.01021466580516356,0.24127407582297394,1.073170602129496
2014-04-07,0.0,1.7011970434176018,0.010269612827417255,0.1339145800380514,0.601829091412739,0.0556977036554262,0.018102579781572946,0.4129298800992928,2.0664817765681964
2014-04-10,0.0,1.0966074920051274,2.6818396761082593e-05,0.1483417064991924,0.6376124587638626,0.19368117139177501,0.06768730206152766,0.0,2.5316169852030574
2014-04-13,0.0,0.24476897906104111,0.1435907535755721,0.05125256969056304,0.4098655741221584,0.03354151441433803,0.034675429121649864,0.18669404112726498,1.054526909436865
2014-04-16,0.22703628694188482,1.2550057253361755,0.01472728723543592,0.27983737639901246,0.08338952483347757,0.2870627831495232,0.29566609094813695,0.10288735218115831,1.3732883814823351
2014-04-19,0.6679633191135251,0.20813526871311433,0.011939906394230997,0.10291503845140412,0.05505657789623635,0.06131670519545117,0.07626980035324192,0.35039291973213876,0.0
2014-04-22,0.0,0.5562509691628579,0.016073247448334986,0.050050312018481515,0.36456606423890175,0.06394695515679201,0.08611661678572242,0.5074544374661639,1.4222362984705856
2014-04-25,0.0,0.7757690986907259,0.10468245139642011,0.10709116254892291,0.4577741441382028,0.0,0.09108114097628586,0.19108793221600373,2.271871732700666
2014-05-01,0.26224148955124155,0.11625885143152857,0.007766245586940492,0.010639008276374694,0.37527496728445864,0.02007872153547249,0.02646676576192297,0.06267445627877445,0.7543401777732394
2014-05-04,0.08891971959687475,0.10823514446066046,0.005902536966474585,0.03810736241419669,0.2616886209289269,0.00689326919351461,0.07252098093737165,0.7331886026906406,0.393282978737387
2014-05-07,0.1916668200314635,0.13865308441971122,0.004715838642711723,0.01651733827006591,0.7664943442549561,0.02310191969813026,0.026842839873732628,0.11793203293987659,0.2727048076851946
2014-05-10,0.12638116351943754,0.504110580472012,0.0040404868338037615,0.027636095624016373,0.8633201700058241,0.07688516828811748,0.057634882593501906,0.26846523159179986,0.33867844190462304
2014-05-13,0.24576849633581366,0.05888044092073398,0.0,0.004490810290066407,0.21524464601809773,0.08065869721676787,0.12178794043661323,0.07911239918089291,0.0
2014-05-16,0.0,0.6276393474611873,0.0,0.040566928816678116,0.10129442767345231,0.055743686005728,0.19469328817244677,0.39292562243249973,0.8302161861886043
2014-05-19,0.0,0.8796562649758108,0.03144742768596422,0.04716198884955022,0.2569569327968454,0.07259229177838855,0.07588849119343394,0.4043658878513725,0.803951681679058
2014-05-22,0.0,4.934650573126745,0.0,0.27665065792006777,0.03218670592880819,0.4633760190447825,0.04744188896049429,0.0,0.6573021358465219
2014-05-25,0.0,0.07788822310641105,0.025284474057145335,0.03525379656762134,0.24689284348095406,0.023120729306797403,0.3477487959099878,0.23779417153240073,0.5235290228698414
2014-05-28,0.025772266916833167,0.20357449635532585,0.006333125511542513,0.016924373859803485,0.4294106192590626,0.014098158840491962,0.06703682804446011,0.10481747724316665,0.323989954973101
2014-05-31,0.006458420914388909,0.25156371241889947,0.007163232731497694,0.028647153626977485,0.38969793117908014,0.0,0.07712962996238452,0.5002644338664095,0.22422734788530985
2014-06-03,0.0,0.9768802407547466,0.08428553438023724,0.045548344473156116,0.22838717239441006,0.0,0.2696695220636574,1.204757073048539,0.776123414671677
2014-06-12,0.0,1.5910830309808783,0.0,0.08433650153560703,0.4928121051619877,0.023489617875762227,0.0754997078058053,0.24043054500436553,0.8519728543067387
2014-06-15,0.0,0.19954899439058182,0.0,0.012053473073914,0.39848136219729835,0.057504521330508235,0.3428290862011092,0.6195545591879901,0.0
2014-06-18,0.0,0.24943353218802355,0.015762550369314714,0.01351545617015173,0.6309468537937736,0.0,0.1020419879769078,0.3123721170339344,0.09475995879273602
2014-06-21,0.0,0.5598013179980568,0.01559474937765627,0.02501718899806738,0.26892861101160015,0.02926431059436244,0.34922171295447535,0.5278740554532106,0.32495813397914314
2014-06-24,0.0,0.34375155921879763,0.015189182577512393,0.032827542848664654,0.7343069207932152,0.001988016706828582,0.15053584361791725,0.5186709129554794,1.5741002837325921
2014-06-27,0.0,0.4287238808865845,0.015689619098779875,0.03502059058486687,0.2807118540392735,0.0,0.35303480455255526,0.5619386481478031,1.3660964656903116
2014-06-30,0.0,0.0,0.14143247999660544,0.0029451069339430764,0.5482415242089957,0.0,0.22625985547143887,0.07659112321823204,0.30591293640893286
2014-07-03,0.0,0.4611627841717879,0.0,0.030709822708661887,1.106525197784596,0.020799772407467124,0.1439264488151333,0.2104914119392076,1.0134629617085311
2014-07-06,0.0,0.24065062673864843,0.0,0.01711992464349889,0.6227465562704337,0.02735508769538499,0.08845682222455371,0.5369815098023973,0.22731160372448575
2014-07-09,0.0,0.0,0.013881171226734662,0.0,0.4136806415302034,0.0,0.17382583091677925,0.15697535958161363,0.8628439135807231
2014-07-15,0.0,0.18502552982236267,0.0,0.0,1.1072267242133613,0.03188622718477482,0.6706374453018605,0.0,1.1679540932705004
2014-07-18,0.0,0.8228515557199303,0.00767730552765958,0.04679261705791237,0.7097932360719329,0.0,0.07332995800061892,0.1599855767511674,1.903691696701578
2014-07-24,0.0,0.26015545194720463,0.028336302562341317,0.022618460808269875,0.981282860107254,0.0,0.025254041412786355,0.4053563475309305,0.35320093721825185
2014-07-27,0.0,0.15644282340392393,0.009275855703650816,0.02634112309551675,1.3522294479626198,0.0,0.03699470981110729,0.47981298452771726,0.38040641936353004
2014-07-30,0.0,0.27332433038037296,0.012380455602788377,0.043714538858691865,0.851962451604631,0.0,0.005218959877378153,0.0,1.310524066146509
2014-08-02,0.0,0.14231262108939,0.023981197997351995,0.01778478526940635,1.0121111106100378,0.0,0.07786981015591914,0.4121309908104312,0.27356234669897483
2014-08-05,0.0,0.24195602602174524,0.021636157920991904,0.005208980668558173,0.9158115676678462,0.022092444905893096,0.1838669309447378,0.2572710768673578,0.44080611325238767
2014-08-08,0.0,0.18793676935483633,0.11310211683282576,0.012111413409894814,1.1501142195461034,0.0,0.08730540507468965,0.0,0.37699011702956714
2014-08-11,0.013175225694093426,0.28608904521855405,0.02405354181917664,0.0,0.7507952756370417,0.09052040837353233,0.1773771701149424,0.29131024329935545,0.03940713756633787
2014-08-17,0.0,0.03007217848319834,0.06792056022697641,0.0009683861235798154,0.5891119240783842,0.04905461416200021,0.21749709548271995,0.12623409586434728,0.21400627484373866
2014-08-20,0.0,0.414817548517026,0.0,0.015315080597984383,0.6140638558369911,0.1426013576171041,0.32361398922810236,0.10861699547736683,0.5318829432461177
2014-08-23,0.16984333757025508,0.17367546024224498,0.004848655603170172,0.009911125281455158,0.30334394663179054,0.07422670391377591,0.2377740269700796,0.18499081149253532,0.9574059982192024
