date,AOS/dust,Bio. burning,Chlorure,Débris végétaux,Industrial,Nitrate-rich,Primary bio,Sea/road salt,Sulfate-rich,Vehicular
2013-01-02,0.09937242437188994,0.3559451913594532,0.3936271323815451,0.0261075686624531,0.0,0.03375272133399869,0.086049573482812,0.0,0.11562567602300437,0.0
2013-01-05,0.0993480109421602,1.5945017053709336,0.12479744795575806,0.11925878153956758,0.9361450522368109,0.42767078585121143,0.13358669141712068,0.0,0.1975716914439679,0.0
2013-01-08,0.9995834668540343,1.2847609181426438,0.7179391284953106,0.03064708263506913,0.8718721592988654,0.88195232820201,0.11209538370619758,0.0,0.44750660903646744,0.0
2013-01-11,0.0,0.7296837402347922,0.14792190938290806,0.05399790486330124,0.9285981706144198,0.18144095938220067,0.06456629840418604,0.0,0.11436884407772249,0.0
2013-01-14,0.2947482198129671,0.3760510281646844,0.0,0.019211411920971894,0.06537175207527163,0.6057671441146385,0.0,0.0,0.3731846106320999,0.0
2013-01-17,1.4743758482378087,0.34148706152198366,0.1700410532407836,0.05987395815772245,0.46687000102472775,1.507115237756523,0.5929689161728058,0.0,0.9429388826834556,0.0
2013-01-23,0.1769387733091857,1.4978951105478415,0.9992338878465639,0.13639995197491828,2.248224328586792,0.7278085718372231,0.16629155381481206,0.0,0.0,0.0
2013-01-26,0.47457266051620683,1.6839203095077837,1.1823052374788006,0.1916314204177347,0.8038258255497244,1.295835762716443,0.0,0.0,0.43047209861636015,0.0
2013-01-29,0.24022326585458986,1.7224479395860406,1.1622204594317096,0.019245737168401885,1.340027618182352,0.24696300977103008,0.10528371151824661,0.0,0.0,0.0
2013-02-01,0.4672437489113422,1.7045806484516677,1.163967899841822,0.2067881624860392,1.580117973092484,0.17164376099585435,0.13018085532314516,0.0,0.0,0.0
2013-02-04,0.27572527536756214,0.854878000872881,0.5374997261474402,0.06657381739046342,0.33042072263659655,0.39098241026012326,0.0,0.0,0.2842215220952232,0.0
2013-02-07,0.0026456833798107586,0.17097149275132692,0.20066872176221737,0.01637743368003344,0.1356531238433515,0.21272247325202256,0.0,0.0,0.16857007958586914,0.0
2013-02-10,0.19225087643567187,0.8994435431275812,0.4914406486710291,0.07437530253291057,0.18163519544263387,0.3857245220384705,0.0,0.0,0.19984486812860072,0.0
2013-02-13,0.0,0.49917514748513536,0.0,0.06224454555835607,0.0,0.7632408963531386,0.0,0.0,1.3953697535556513,0.0
2013-02-16,0.0,1.381326438733243,0.33039567754156324,0.1259951113477029,0.8960885267025815,0.6317936908118197,0.03241488437176566,0.0,0.35408878130401317,0.0
2013-02-19,0.954076833837819,1.1618257402916596,0.2115416843140259,0.38812200867477725,1.4320829874225063,0.7503882807002097,0.0,0.0,0.15883321068859432,0.0
2013-02-22,0.3731397426751278,0.34831359896228886,0.013951693674365285,0.0,0.15781275867305344,1.7220752345517598,0.0,0.0,0.8686455137083654,0.0
2013-02-25,0.0,0.38716982290048835,0.17151019758558156,0.004308140351658259,0.26489554494592465,1.3186491555003919,0.0,0.0,2.200858746277871,0.0
2013-02-28,0.8157503409891731,1.4190736583941366,1.1134215679789499,0.019984802652128833,0.8909881616500865,2.504974790755856,0.0,0.0,1.3371947532637891,0.0
2013-03-03,0.43516938493242385,1.3338446259715533,0.5030902514051097,0.003528099103811763,0.15046491568685735,2.5066105782025923,0.0,0.0,1.0462052340873669,0.0
2013-03-12,0.42886583737620776,0.0962410341539061,0.09235761900902294,0.05574527449028411,0.2796285506626034,0.14149561414269984,0.10045609950768233,0.0,0.0044309767692773385,0.0
